-18849.696318747832,-18849.696318747832,-18849.696318747832,-18781.15901718686,-18627.580066929102,-18849.696318747832,-18655.082289789443,-18678.911245594034,-18849.696318747832,-18206.890966124673,-18790.10118131037,-18756.029860311024,-18436.563458622564,-18849.356624814925,-18847.19586757304,-18844.994156245713,-18797.326497901413,-18849.696318747832,-18732.60320731098,-18849.696318747832
-18801.94561609175,-18849.696318747832,-18793.981242858208,-18682.41552032532,-18362.780499465058,-18849.696318747832,-18849.696318747832,-18532.517749127386,-18849.696318747832,-17943.857385075058,-18849.696318747832,-18849.696318747832,-18375.174783764476,-18849.696318747832,-18849.696318747832,-18849.696318747832,-18756.50070408367,-18849.696318747832,-18437.6310347462,-18849.696318747832
-18751.514342129933,-18849.696318747832,-18645.823709741842,-18732.24462542284,-18122.693839312968,-18646.05527603316,-18849.696318747832,-18593.491396972557,-18849.696318747832,-17808.561765987262,-18845.614170733177,-18849.696318747832,-18408.18696112743,-18717.81151448675,-18849.696318747832,-18849.696318747832,-18284.41186298877,-18849.696318747832,-18175.283644848594,-18849.696318747832
-18777.371746386078,-18849.696318747832,-18373.434019082695,-18586.978837810526,-17563.72771668421,-18610.090703930375,-18825.362970273454,-18570.939799438744,-18849.696318747832,-18333.481017499704,-18849.696318747832,-18849.696318747832,-18280.309340865595,-18527.05815455169,-18849.696318747832,-18849.696318747832,-18358.278088606916,-18849.696318747832,-17848.15756650097,-18717.120204280018
-18849.696318747832,-18849.696318747832,-18076.076515341854,-18478.87493795551,-17584.164604166337,-18849.696318747832,-18773.294806583363,-18743.509570416165,-18849.696318747832,-18749.390501642305,-18849.696318747832,-18849.696318747832,-18379.90238179751,-18543.247090828205,-18849.696318747832,-18849.696318747832,-18492.729852031338,-18849.696318747832,-18047.485674127227,-18849.696318747832
-18849.696318747832,-18849.696318747832,-18113.351053060866,-18494.922401958716,-17875.655053183622,-18849.696318747832,-18634.64435453489,-18464.07330853386,-18849.696318747832,-18477.758173441358,-18849.696318747832,-18849.696318747832,-18224.893870624408,-18389.735792395117,-18849.696318747832,-18849.696318747832,-18594.499673048544,-18849.696318747832,-18422.56900936086,-18849.696318747832
-18753.81336546014,-18849.696318747832,-17965.173515221482,-18512.502818009234,-17986.201163387646,-18849.696318747832,-18570.52700840173,-18430.910192607622,-18849.696318747832,-18198.759304249772,-18734.723340108965,-18849.696318747832,-18282.900635957416,-17982.868567603473,-18849.696318747832,-18769.142867028775,-18555.50116037868,-18849.696318747832,-18341.036732830453,-18849.696318747832
-18849.696318747832,-18849.696318747832,-18132.216266330433,-18330.900341691333,-18310.208260077037,-18849.696318747832,-18483.2797727639,-18569.0310064198,-18849.696318747832,-18137.970091860167,-18849.696318747832,-18849.696318747832,-18204.6754391003,-17978.883383607146,-18849.696318747832,-18825.140059232785,-18308.57191124602,-18826.872281275297,-18442.748012001495,-18849.696318747832
-18849.696318747832,-18849.696318747832,-18106.72672320488,-18084.408960137014,-18246.404943345613,-18849.696318747832,-18182.322742384564,-18626.003350737523,-18849.696318747832,-18134.487985838674,-18849.696318747832,-18766.187901054564,-17898.297714692788,-18192.834049817546,-18849.696318747832,-18849.696318747832,-17828.72073356282,-18849.696318747832,-18720.625277003735,-18849.696318747832
-18849.696318747832,-18849.696318747832,-17563.103245241582,-18283.08546496646,-18177.887073592545,-18849.696318747832,-18043.03708754131,-18624.83444113045,-18849.696318747832,-18063.579919331652,-18773.205193440626,-18657.968819351066,-17717.736186304373,-18059.736436020205,-18849.696318747832,-18849.696318747832,-17692.107417678068,-18849.696318747832,-18849.696318747832,-18849.696318747832
