2059.309426659472,2067.0063625416788,2061.8093948954206,2064.1067387116223,2061.2246678375604,2060.071406074877,2063.7788402793917,2061.4774009706643,2060.6938561271677,2061.073053160786,2061.93154415268,2060.222429519068,2065.7691046251916,2062.3644914893343,2062.1551483725143,2058.320331772787,2061.0263731966015,2068.6908927484633,2065.86022989308,2063.6376593073255
2059.301912577323,2067.0037361238287,2061.793781605153,2064.109292717704,2061.2196212549115,2060.0859219037866,2063.7629037772363,2061.47220904921,2060.687868141288,2061.0761361920295,2061.961427015459,2060.1934510714245,2065.7340270015566,2062.3517707735896,2062.1552620942416,2058.31783422931,2061.020770537139,2068.741177466005,2065.8619613298083,2063.770058789756
2059.2965284672937,2067.0142202264674,2061.7750860051033,2064.1293213517424,2061.2147352941365,2060.100174929583,2063.758730402295,2061.4705123623125,2060.6912524493173,2061.0685573691026,2061.983315842242,2060.1505065558954,2065.734167786897,2062.336607889943,2062.161110822935,2058.309673621118,2061.025145368986,2068.775757947354,2065.867518145274,2063.8400747718956
2059.2996810723334,2067.0041047710392,2061.757955832519,2064.143254884883,2061.2075967131423,2060.1030780358637,2063.7523815298337,2061.470151865247,2060.698320625471,2061.054715140494,2061.983079158366,2060.1322049257888,2065.7423856665337,2062.330353919385,2062.1508594588395,2058.294011836617,2061.033072081509,2068.806379706427,2065.865491460615,2063.8783099973957
2059.3022137028393,2066.991044705536,2061.746570733384,2064.1622063674536,2061.1998740339122,2060.098598109651,2063.7493583539012,2061.4642671060556,2060.693609776278,2061.040241123998,2061.99785471378,2060.1205274933545,2065.7364602883977,2062.3211600074774,2062.131460611448,2058.2761531184988,2061.0353447015364,2068.8334361478974,2065.8640853563697,2063.884635258595
2059.308988037504,2066.9965314313636,2061.732962057135,2064.1830242435185,2061.1965582852263,2060.095190915788,2063.7442449533332,2061.459557323132,2060.6878200281058,2061.018135062301,2062.0219273413263,2060.1105859617096,2065.73435632284,2062.3161511507756,2062.112400684084,2058.258748789814,2061.0373711501725,2068.8365354587395,2065.8655599278677,2063.893028378456
2059.3162980845905,2067.003557739087,2061.7161318181957,2064.197698343821,2061.193484849991,2060.096252326414,2063.7415073017355,2061.454951216834,2060.6869025306883,2060.9966409484805,2062.04339597148,2060.095571000435,2065.726436631504,2062.3110986316815,2062.097095696992,2058.2527433762875,2061.038388042399,2068.839852128868,2065.861457424358,2063.888116928004
2059.325783196587,2067.021079373945,2061.700900135329,2064.204343483515,2061.18649670696,2060.0906958421333,2063.7368546483117,2061.4552689251623,2060.697671538623,2060.979805485924,2062.058828396132,2060.086423564964,2065.70908984236,2062.3093281268825,2062.0713021525075,2058.2697318386163,2061.041217660455,2068.844829830516,2065.8534442480095,2063.877963178444
2059.3359369895466,2067.037823641305,2061.6902215198515,2064.216610743476,2061.1803790418826,2060.089786326896,2063.736784975782,2061.457322557063,2060.727404283558,2060.9659040722804,2062.069094826114,2060.0741636584794,2065.683840061744,2062.308246634162,2062.038095458076,2058.301018644655,2061.044814590704,2068.856019494607,2065.843332403502,2063.870730339967
2059.345512583259,2067.0508338972813,2061.6816411565596,2064.222234609481,2061.1673489562686,2060.0878847643917,2063.731638645765,2061.4588056393845,2060.7623137520313,2060.9522439484567,2062.0789610469287,2060.0604344259937,2065.6444942156795,2062.3083846605496,2062.0126520774616,2058.325029043978,2061.0444685839047,2068.857070393218,2065.8423602922917,2063.878677743219
2059.3543341518957,2067.063922066188,2061.6742426961096,2064.2125980151654,2061.1566828865843,2060.08148842014,2063.7265663937887,2061.4617952852404,2060.7975622610834,2060.937434248653,2062.083165093555,2060.0536476624957,2065.6233333616333,2062.3100691599934,2061.9907294266363,2058.3426806077437,2061.0433235171085,2068.845928230544,2065.841431938306,2063.8856182442087
2059.3695227322587,2067.075155356852,2061.667805264603,2064.2070419094675,2061.151513659367,2060.0807078188045,2063.7198500471313,2061.46224359283,2060.8284015950676,2060.9228498157827,2062.0848281823855,2060.0517433690543,2065.604747730719,2062.309304483915,2061.9761303909618,2058.3741180904362,2061.0388960294936,2068.8346232458816,2065.838590519178,2063.879925163603
2059.392898543636,2067.0863581467306,2061.6595645153184,2064.2004794692084,2061.150167635696,2060.0756369258306,2063.717365221295,2061.461923260826,2060.8415873899494,2060.9160894522015,2062.0838602479603,2060.053124403046,2065.5869499985442,2062.301405162857,2061.963094590894,2058.4045631175904,2061.041976582648,2068.824927909497,2065.826826378495,2063.870692821248
2059.4142624396563,2067.095593665469,2061.6510798548175,2064.1940344928266,2061.1466374836614,2060.069304737598,2063.7105138986735,2061.464121552542,2060.850039947937,2060.9127400304133,2062.0974772633376,2060.0613344687476,2065.5844494460807,2062.299842787725,2061.955940211763,2058.4332407921847,2061.0452195493754,2068.8172819311244,2065.818457253758,2063.8765299848146
2059.4300269433297,2067.1012932855415,2061.6347417074235,2064.191805423229,2061.1482141398774,2060.0626053230503,2063.7064546990623,2061.4592858716537,2060.8551417090925,2060.9104809439327,2062.0927710998235,2060.0745905162844,2065.5796777828214,2062.3041435607543,2061.9647187692563,2058.4561778239668,2061.045803723579,2068.808348405404,2065.8123323095833,2063.872702883411
2059.4445652790614,2067.1007157865856,2061.6192797843405,2064.1890216744155,2061.144969452364,2060.060452909995,2063.7040251951025,2061.464715689559,2060.8598136521705,2060.905807246611,2062.0855951088306,2060.0790846065147,2065.574926801291,2062.314000406569,2061.9776812314567,2058.4804323013723,2061.043280131856,2068.8059779719024,2065.809142298522,2063.8685335743976
2059.454759808799,2067.1014003369437,2061.604314478636,2064.1813357934197,2061.1530193227945,2060.067225764266,2063.7019314781464,2061.4726731378973,2060.863949700562,2060.8991982015277,2062.080768346967,2060.082804097102,2065.5663201813672,2062.3275087104385,2061.99437454183,2058.50233558479,2061.042249970072,2068.7933232644054,2065.8058967852808,2063.8466964706176
2059.459644494237,2067.0979654988487,2061.591806357142,2064.158404612085,2061.157757029864,2060.0787377238266,2063.7033971188603,2061.4865629889573,2060.8629417445227,2060.894544709553,2062.0766101832432,2060.087901019878,2065.55906215751,2062.337499835311,2062.00337757455,2058.52088551992,2061.042934680878,2068.8024409381933,2065.8026614302025,2063.831119975603
