-57825.76179014329,-57831.854706657454,-57837.31777590115,-57820.58352041673,-57847.184493786546,-57844.3692218445,-57847.64627491855,-57843.31755394854,-57842.50768595345,-57843.42652802542,-57833.2465720701,-57847.64627491855,-57842.544666119175,-57838.32376889103,-57847.61790689261,-57846.051609862334,-57818.03123481655,-57842.20719681587,-57803.20456747062,-57806.52082434779
-57825.62151519093,-57831.44705763567,-57837.08121533334,-57820.93171298783,-57847.2035945027,-57844.20387228017,-57847.64627491855,-57843.26272326477,-57842.519082786916,-57843.48360185905,-57832.89652408286,-57847.64627491855,-57842.47848633746,-57838.25145617634,-57847.601242500685,-57846.248724242534,-57817.41185464164,-57842.19137234916,-57802.25696645851,-57805.37062365997
-57825.40660083663,-57831.26956692332,-57837.06162468742,-57820.85900458267,-57847.20716389845,-57844.28840020885,-57847.64627491855,-57843.285267095314,-57842.55055417046,-57843.59936152385,-57832.949594657024,-57847.64627491855,-57842.29384365821,-57838.201787757185,-57847.6177459708,-57846.282781929614,-57817.47491552416,-57842.141673565915,-57801.8440295856,-57805.00549341624
-57825.4075304194,-57831.130155610714,-57836.86804964676,-57820.84084640231,-57847.20007855598,-57844.25403223537,-57847.64627491855,-57843.31832232271,-57842.65181908364,-57843.67851562415,-57833.07112183651,-57847.64627491855,-57842.18566527728,-57838.18988560393,-57847.62891206922,-57846.247251920366,-57817.23294517857,-57842.194816766794,-57801.406523812635,-57805.02628210836
-57825.42949628151,-57831.16578270574,-57836.85629370212,-57821.01123000667,-57847.19291470436,-57843.97163749822,-57847.64627491855,-57843.36835964882,-57842.925992854136,-57843.73185598903,-57832.64228954291,-57847.64627491855,-57842.139061694324,-57838.20048814859,-57847.630481285334,-57846.222230088504,-57816.996437237256,-57842.29258222559,-57801.06116491193,-57805.205753173184
-57825.40700520552,-57830.996230881734,-57836.80575849591,-57820.87336518127,-57847.192335904634,-57843.50200898653,-57847.64627491855,-57843.37834453293,-57843.327830911716,-57843.79499544826,-57832.243427545276,-57847.64627491855,-57842.09552610499,-57838.16864675557,-57847.62627777084,-57846.21130318721,-57817.07146897429,-57842.39174959396,-57800.89033567156,-57805.44941636535
-57825.398012781785,-57831.0127915496,-57836.867810323776,-57820.60904735145,-57847.19242775273,-57843.0967402961,-57847.64627491855,-57843.40103229173,-57843.59197203781,-57843.84910293461,-57832.00834690041,-57847.64627491855,-57842.00077199333,-57838.12104705308,-57847.61866500484,-57846.18077600431,-57817.29421423005,-57842.45272435417,-57800.42205192222,-57805.38854547848
-57825.452756021084,-57831.14841248622,-57836.91190652497,-57820.44572340488,-57847.193124444566,-57842.872773912095,-57847.64627491855,-57843.417034856466,-57843.94868510722,-57843.862325028196,-57831.87650757307,-57847.64627491855,-57841.95904952653,-57838.02993952565,-57847.60361296556,-57846.151934988,-57817.704671929634,-57842.59627914133,-57799.911601885084,-57805.18261415592
-57825.335876123274,-57831.5076580137,-57837.00945351014,-57820.35451062723,-57847.19579888273,-57842.45992860841,-57847.64627491855,-57843.43395971197,-57844.2607452464,-57843.883332716425,-57831.723421461225,-57847.64627491855,-57841.89501138511,-57837.91745961721,-57847.58664031783,-57846.13957594918,-57818.12376480949,-57842.71651459606,-57799.26383425662,-57805.391558173455
-57825.31749458202,-57831.63838945502,-57837.27498440533,-57820.34678910916,-57847.199991036934,-57842.246861573105,-57847.64627491855,-57843.425816609415,-57844.445035188226,-57843.90264668099,-57831.45104029558,-57847.64627491855,-57841.868181619204,-57837.82181047672,-57847.59194712012,-57846.15643483665,-57818.570112258734,-57842.848741613765,-57798.86001740513,-57805.506766885585
-57825.03576957936,-57831.68319433189,-57837.46490822776,-57820.31150089816,-57847.201483779194,-57842.12161484807,-57847.64627491855,-57843.43804646516,-57844.580191792345,-57843.91132570099,-57830.97623847198,-57847.64627491855,-57841.866892229045,-57837.811075246515,-57847.59372213905,-57846.17560603004,-57819.07077028197,-57842.92630883259,-57798.41663931187,-57805.564885484026
-57824.69356641068,-57831.77828885384,-57837.664524329695,-57820.2297647586,-57847.200166331,-57841.77838842322,-57847.64627491855,-57843.417733764516,-57844.52037169509,-57843.94496606213,-57830.51374135037,-57847.64627491855,-57841.871030391034,-57837.817976868224,-57847.591503468946,-57846.17874349969,-57819.57512766944,-57842.96089544347,-57798.12724618267,-57805.563553862805
-57824.20017193109,-57831.83516805796,-57837.71764351367,-57820.06763252161,-57847.199675931435,-57841.454354464586,-57847.64627491855,-57843.397446989606,-57844.441251701384,-57844.01133768454,-57830.09518439565,-57847.64627491855,-57841.856724349105,-57837.79899082645,-57847.59726879599,-57846.13766907388,-57819.97702364288,-57843.036009068455,-57797.84433122162,-57805.59878279378
-57823.799663179765,-57831.936929987016,-57837.819672535334,-57819.99863440389,-57847.20116156909,-57841.46526204667,-57847.64627491855,-57843.36487873721,-57844.294853416715,-57844.067685215276,-57829.771944110325,-57847.64627491855,-57841.84179960547,-57837.812960920644,-57847.60257936703,-57845.93288294739,-57820.346575808886,-57843.06010637288,-57797.58656964695,-57805.60815245655
-57823.48429922813,-57832.028973505556,-57837.877512462204,-57819.840580755954,-57847.20690901328,-57841.48111571109,-57847.64627491855,-57843.33378519835,-57844.10640607966,-57844.08958439461,-57829.48487701822,-57847.64627491855,-57841.83465381456,-57837.82522233919,-57847.61167280172,-57845.69450870845,-57820.450511213414,-57843.09693503137,-57797.62700886313,-57805.659816263775
-57823.343686806904,-57831.76570367242,-57837.899864136874,-57819.7020892325,-57847.210329183785,-57841.69125225491,-57847.64627491855,-57843.31041711363,-57843.946383409304,-57844.12220624012,-57829.28329437203,-57847.64627491855,-57841.856383024344,-57837.758610767836,-57847.62614313356,-57845.428691827685,-57820.51791380648,-57843.134638414114,-57797.60022409031,-57805.49441134396
-57823.2514694072,-57831.85685325537,-57837.935738234984,-57819.61483159198,-57847.21264068686,-57841.787973663595,-57847.64627491855,-57843.296220603865,-57843.86572965323,-57844.14944805658,-57829.104103246245,-57847.64627491855,-57841.87631844401,-57837.732977870786,-57847.63188155749,-57845.26327782709,-57820.65269688965,-57843.20838886968,-57797.64357539156,-57805.37355885382
-57823.16351691383,-57832.19606423568,-57837.760196111325,-57819.53669460795,-57847.2138851645,-57841.83195268264,-57847.64627491855,-57843.26909258226,-57843.782697063565,-57844.18630112854,-57828.80221572929,-57847.64627491855,-57841.882869184985,-57837.74990754309,-57847.636513481106,-57845.04328229623,-57820.850766005606,-57843.28478541653,-57797.51168384353,-57805.43455190758
