-6.520910668625916173e+01 -2.772333501444279591e+01 -3.597480812761773450e+01 -9.883749624584837079e+01 -4.468990747360635396e+01 -7.084559675703502535e+01 -5.228697953997567538e+01 -5.484848682320446756e+01 -7.250915268108244049e+01 -3.371301188733127674e+01 -3.988901597636868246e+01 -5.926199733219988275e+01 -5.427343075795079130e+01 -2.523314077225990104e+01 -5.405091325029573568e+01 -8.288656015150380085e+01 -5.578836548296777664e+01 -2.562475163433305170e+01 -1.121628795343514184e+02 -3.650103048889434376e+01
-2.652091066862591333e+02 -2.277233350144427959e+02 -2.359748081276177345e+02 -2.988374962458483424e+02 -2.446899074736063540e+02 -2.708455967570350253e+02 -2.522869795399756754e+02 -2.548484868232044676e+02 -2.725091526810824689e+02 -2.337130118873312767e+02 -2.398890159763686825e+02 -2.592619973321998827e+02 -2.542734307579507913e+02 -2.252331407722599010e+02 -2.540509132502957357e+02 -2.828865601515037724e+02 -2.557883654829677766e+02 -2.256247516343330517e+02 -3.121628795343514184e+02 -2.365010304888943438e+02
-2.652091066862591333e+02 -2.277233350144427959e+02 -2.359748081276177345e+02 -2.988374962458483424e+02 -2.446899074736063540e+02 -2.708455967570350253e+02 -2.522869795399756754e+02 -2.548484868232044676e+02 -2.725091526810824689e+02 -2.337130118873312767e+02 -2.398890159763686825e+02 -2.592619973321998827e+02 -2.542734307579507913e+02 -2.252331407722599010e+02 -2.540509132502957357e+02 -2.828865601515037724e+02 -2.557883654829677766e+02 -2.256247516343330517e+02 -3.121628795343514184e+02 -2.365010304888943438e+02
-2.652091066862591333e+02 -2.277233350144427959e+02 -2.359748081276177345e+02 -2.988374962458483424e+02 -2.446899074736063540e+02 -2.708455967570350253e+02 -2.522869795399756754e+02 -2.548484868232044676e+02 -2.725091526810824689e+02 -2.337130118873312767e+02 -2.398890159763686825e+02 -2.592619973321998827e+02 -2.542734307579507913e+02 -2.252331407722599010e+02 -2.540509132502957357e+02 -2.828865601515037724e+02 -2.557883654829677766e+02 -2.256247516343330517e+02 -3.121628795343514184e+02 -2.365010304888943438e+02
-2.652091066862591333e+02 -2.277233350144427959e+02 -2.359748081276177345e+02 -2.988374962458483424e+02 -2.446899074736063540e+02 -2.708455967570350253e+02 -2.522869795399756754e+02 -2.548484868232044676e+02 -2.725091526810824689e+02 -2.337130118873312767e+02 -2.398890159763686825e+02 -2.592619973321998827e+02 -2.542734307579507913e+02 -2.252331407722599010e+02 -2.540509132502957357e+02 -2.828865601515037724e+02 -2.557883654829677766e+02 -2.256247516343330517e+02 -3.121628795343514184e+02 -2.365010304888943438e+02
-2.652091066862591333e+02 -2.277233350144427959e+02 -2.359748081276177345e+02 -2.988374962458483424e+02 -2.446899074736063540e+02 -2.708455967570350253e+02 -2.522869795399756754e+02 -2.548484868232044676e+02 -2.725091526810824689e+02 -2.337130118873312767e+02 -2.398890159763686825e+02 -2.592619973321998827e+02 -2.542734307579507913e+02 -2.252331407722599010e+02 -2.540509132502957357e+02 -2.828865601515037724e+02 -2.557883654829677766e+02 -2.256247516343330517e+02 -3.121628795343514184e+02 -2.365010304888943438e+02
-2.652091066862591333e+02 -2.277233350144427959e+02 -2.359748081276177345e+02 -2.988374962458483424e+02 -2.446899074736063540e+02 -2.708455967570350253e+02 -2.522869795399756754e+02 -2.548484868232044676e+02 -2.725091526810824689e+02 -2.337130118873312767e+02 -2.398890159763686825e+02 -2.592619973321998827e+02 -2.542734307579507913e+02 -2.252331407722599010e+02 -2.540509132502957357e+02 -2.828865601515037724e+02 -2.557883654829677766e+02 -2.256247516343330517e+02 -3.121628795343514184e+02 -2.365010304888943438e+02
-2.652091066862591333e+02 -2.277233350144427959e+02 -2.359748081276177345e+02 -2.988374962458483424e+02 -2.446899074736063540e+02 -2.708455967570350253e+02 -2.522869795399756754e+02 -2.548484868232044676e+02 -2.725091526810824689e+02 -2.337130118873312767e+02 -2.398890159763686825e+02 -2.592619973321998827e+02 -2.542734307579507913e+02 -2.252331407722599010e+02 -2.540509132502957357e+02 -2.828865601515037724e+02 -2.557883654829677766e+02 -2.256247516343330517e+02 -3.121628795343514184e+02 -2.365010304888943438e+02
-2.652091066862591333e+02 -2.277233350144427959e+02 -2.359748081276177345e+02 -2.988374962458483424e+02 -2.446899074736063540e+02 -2.708455967570350253e+02 -2.522869795399756754e+02 -2.548484868232044676e+02 -2.725091526810824689e+02 -2.337130118873312767e+02 -2.398890159763686825e+02 -2.592619973321998827e+02 -2.542734307579507913e+02 -2.252331407722599010e+02 -2.540509132502957357e+02 -2.828865601515037724e+02 -2.557883654829677766e+02 -2.256247516343330517e+02 -3.121628795343514184e+02 -2.365010304888943438e+02
-2.652091066862591333e+02 -2.277233350144427959e+02 -2.359748081276177345e+02 -2.988374962458483424e+02 -2.446899074736063540e+02 -2.708455967570350253e+02 -2.522869795399756754e+02 -2.548484868232044676e+02 -2.725091526810824689e+02 -2.337130118873312767e+02 -2.398890159763686825e+02 -2.592619973321998827e+02 -2.542734307579507913e+02 -2.252331407722599010e+02 -2.540509132502957357e+02 -2.828865601515037724e+02 -2.557883654829677766e+02 -2.256247516343330517e+02 -3.121628795343514184e+02 -2.365010304888943438e+02
