-198937.8561251752,-198937.86630708893,-198936.2987420576,-198956.71723387367,-198934.677711874,-198927.40806293022,-198914.70234116435,-198950.84495378972,-198925.6187293405,-198911.9832955818,-198919.2639775597,-198914.2919580094,-198953.02704366166,-198952.52817687867,-198944.89818963618,-198937.28480883865,-198940.97227103848,-198937.99789875475,-198942.44536721936,-198916.89788460144
-198948.81763065167,-198932.84155745845,-198947.96239670643,-198959.2952557206,-198942.7665721409,-198937.06895407286,-198916.8093382949,-198955.3861554956,-198946.25368184355,-198887.87309237864,-198878.88050771103,-198923.70176352415,-198955.1792979749,-198938.63990731735,-198945.88613341632,-198946.84332389792,-198941.95462166562,-198918.1309428512,-198948.4219646061,-198942.38805665818
-198950.38793527134,-198915.40542224125,-198950.4170967549,-198961.04048513726,-198937.4225407076,-198941.9156536239,-198924.6507724257,-198960.20750343078,-198930.76056105443,-198882.61432063402,-198875.87354213028,-198939.52194972246,-198954.07231030427,-198926.6770334852,-198956.25398958643,-198947.67692919777,-198942.35523630507,-198901.26687066274,-198944.45829008627,-198925.80548603903
-198942.6241546072,-198876.33227381547,-198955.06169599883,-198961.22327512488,-198915.62846078773,-198947.59966787306,-198935.43845099516,-198964.50578001863,-198900.5271256253,-198889.73666985543,-198839.7556318371,-198921.65425753716,-198955.39831067214,-198937.05776000273,-198964.82339661923,-198927.4133147241,-198927.48933263504,-198900.83137848825,-198925.4453365775,-198943.24954605618
-198940.65519907675,-198868.16065200427,-198957.82144017954,-198961.4979317305,-198930.16910012066,-198941.95671898962,-198958.0992159451,-198952.0689638976,-198911.4545806028,-198867.2863355149,-198864.91331219577,-198928.87445011092,-198948.7527916699,-198915.81505183445,-198933.36315545888,-198912.66182780184,-198905.68982981757,-198859.80710230133,-198875.00255416697,-198941.99383587425
-198943.9437825118,-198865.47223153154,-198926.920868037,-198958.204569945,-198899.54859231613,-198935.76733340867,-198958.42980319206,-198964.08952010787,-198921.84509879333,-198845.61618075267,-198833.8725228153,-198936.70457839596,-198901.00677139044,-198903.54394605046,-198902.37003361658,-198861.2137850743,-198912.1127965911,-198856.31252944347,-198842.73341525058,-198937.76991385384
-198943.62956090766,-198862.50772409284,-198916.07413141438,-198951.91347136698,-198875.82804679885,-198907.6109283791,-198959.6479591263,-198957.9749890706,-198916.34195573494,-198849.8934544842,-198798.88302387088,-198965.5796181707,-198885.5211948565,-198903.4651597054,-198887.72710496458,-198811.07837067926,-198889.22684980676,-198872.83011550337,-198814.66903469255,-198944.73468983333
-198942.91959870514,-198863.5496938202,-198925.9372927661,-198947.92585238552,-198847.43605533257,-198913.20058599117,-198961.4104544966,-198947.5713259253,-198918.54670868695,-198866.98607575547,-198736.56119127097,-198968.1425820302,-198856.57433764238,-198899.8888986747,-198915.6743483928,-198792.07959762053,-198860.72266871083,-198893.1079234888,-198774.5946555175,-198949.77001635742
-198943.46069431913,-198867.36030496456,-198940.52900821206,-198947.4545513147,-198837.81539709188,-198905.186710993,-198946.95583380907,-198972.7263275757,-198890.28031579085,-198838.88126933132,-198664.09464539442,-198963.18490227542,-198859.09947028355,-198879.48939285037,-198922.53759116263,-198760.80770823674,-198855.0071025375,-198861.3815665676,-198804.90363850901,-198945.38233061484
-198943.3378942997,-198857.86911365308,-198968.72015324543,-198949.6776726199,-198838.2191791947,-198930.37093389203,-198920.64696261077,-198965.32904530293,-198866.91402831193,-198794.29003793618,-198667.84961976035,-198958.13549650589,-198857.67202866235,-198882.7530442258,-198905.7911241998,-198720.64147793586,-198848.72907659377,-198866.9069280801,-198817.24856523226,-198933.5814865743
